Temps,Tension,Vitesse,GazFrein,WHCharged,WHDischarged,Distance,CurrentIn,MotorCurrent,Lat,Lon,Alt,Vsat,Cap,Sat,HDOP,Heure,Date,Distance_GPS
189.14,39.9,24.49,0.0,1.35,0.84,0.07,0.0,0.0,48.848473,2.214053,116.77,22.96,165.06,17,0.87,19113300,220725,101.7723458264243
189.7,39.9,23.9,0.0,1.35,0.84,0.07,0.0,0.0,48.848419,2.214073,117.15,22.96,165.06,17,0.87,19113400,220725,107.95263698687725
190.27,39.9,23.62,0.0,1.35,0.84,0.07,0.0,0.0,48.848419,2.214073,117.15,22.34,167.31,17,0.87,19113400,220725,107.95263698687725
190.83,39.9,23.47,0.0,1.35,0.84,0.07,0.0,0.0,48.848362,2.214091,117.17,22.34,167.31,17,0.87,19113500,220725,114.42615241233123
191.39,39.9,23.3,0.0,1.35,0.84,0.07,0.0,0.0,48.848362,2.214091,117.17,21.46,168.55,17,0.87,19113500,220725,114.42615241233123
191.96,39.9,23.1,0.0,1.35,0.84,0.07,0.0,0.0,48.848312,2.214107,117.69,21.46,168.55,17,0.87,19113600,220725,120.10782922560408
192.52,40.0,23.12,0.0,1.35,0.84,0.07,0.0,0.0,48.848312,2.214107,117.69,21.41,167.55,17,0.87,19113600,220725,120.10782922560408
193.08,39.9,22.87,0.0,1.35,0.84,0.07,0.0,0.0,48.848259,2.214123,118.05,21.41,167.55,17,0.87,19113700,220725,126.11632542247061
193.65,40.0,22.71,1.0,1.35,0.84,0.07,0.0,0.0,48.848259,2.214123,118.05,21.52,169.63,17,0.87,19113700,220725,126.11632542247061
194.21,39.7,22.69,27.0,1.35,0.85,0.07,2.21,4.31,48.848206,2.214137,118.49,21.52,169.63,17,0.87,19113800,220725,132.09802892797654
194.77,39.5,22.87,49.0,1.35,0.87,0.07,4.52,8.32,48.848206,2.214137,118.49,21.0,169.9,17,0.87,19113800,220725,132.09802892797654
195.34,39.5,22.93,36.0,1.35,0.9,0.07,3.18,6.03,48.848152,2.214152,118.5,21.0,169.9,17,0.87,19113900,220725,138.2020466917752
195.9,39.6,22.87,38.0,1.35,0.92,0.07,0.0,0.0,48.848103,2.214166,118.82,21.0,169.9,17,0.87,19114000,220725,143.74606527461165
196.46,39.7,23.08,0.0,1.35,0.93,0.07,0.0,0.0,48.848103,2.214166,118.82,21.91,169.43,17,0.87,19114000,220725,143.74606527461165
197.02,39.7,22.87,0.0,1.35,0.93,0.08,0.0,0.0,48.848049,2.214179,118.48,21.91,169.43,17,0.87,19114100,220725,149.82547315318195
197.59,39.7,22.8,0.0,1.35,0.93,0.08,0.0,0.0,48.847996,2.214193,118.51,21.91,169.43,17,0.87,19114200,220725,155.80717739444083
198.15,39.7,22.68,0.0,1.35,0.93,0.08,0.0,0.0,48.847996,2.214193,118.51,21.87,169.78,17,0.87,19114200,220725,155.80717739444083
198.71,39.7,22.63,0.0,1.35,0.93,0.08,0.0,0.0,48.847942,2.214207,118.99,21.87,169.78,17,0.87,19114300,220725,161.8984637300464
199.5,39.7,22.39,0.0,1.35,0.93,0.08,0.0,0.0,48.847889,2.214221,119.45,21.87,169.78,17,0.87,19114400,220725,167.8801683469011
200.07,39.7,22.24,0.0,1.35,0.93,0.08,0.0,0.0,48.847889,2.214221,119.45,20.33,171.17,17,0.87,19114400,220725,167.8801683469011
200.63,39.7,22.21,0.0,1.35,0.93,0.08,0.0,0.0,48.847839,2.214231,119.63,20.33,171.17,17,0.87,19114500,220725,173.48786022465492
201.19,39.7,22.16,0.0,1.35,0.93,0.08,0.0,0.0,48.847839,2.214231,119.63,20.22,172.75,17,0.87,19114500,220725,173.48786022465492
201.76,39.7,21.87,0.0,1.35,0.93,0.08,0.0,0.0,48.84779,2.214243,119.92,20.22,172.75,17,0.87,19114600,220725,179.00671260348815
202.48,39.7,21.35,0.0,1.35,0.93,0.08,0.0,0.0,48.847736,2.214251,120.09,20.22,172.75,17,0.87,19114700,220725,185.0397059603912
203.05,39.7,21.26,0.0,1.35,0.93,0.08,0.0,0.0,48.847736,2.214251,120.09,20.96,174.62,17,0.87,19114700,220725,185.0397059603912
203.61,39.7,20.5,0.0,1.35,0.93,0.08,0.0,0.0,48.847691,2.214254,120.21,20.96,174.62,17,0.87,19114800,220725,190.0482906015564
204.18,39.7,20.05,0.0,1.35,0.93,0.08,0.0,0.0,48.847691,2.214254,120.21,18.65,177.93,17,0.87,19114800,220725,190.0482906015564
204.74,39.7,19.59,0.0,1.35,0.93,0.08,0.0,0.0,48.847641,2.214257,120.42,18.65,177.93,17,0.87,19114900,220725,195.6123689848161
205.3,39.7,19.25,0.0,1.35,0.93,0.08,0.0,0.0,48.847641,2.214257,120.42,18.59,180.87,17,0.87,19114900,220725,195.6123689848161
205.86,39.7,18.9,0.0,1.35,0.93,0.08,0.0,0.0,48.847595,2.214252,120.64,18.59,180.87,17,0.87,19115000,220725,200.7404039044879
206.43,39.7,18.42,0.0,1.35,0.93,0.08,0.0,0.0,48.847595,2.214252,120.64,17.54,183.37,17,0.87,19115000,220725,200.7404039044879
206.99,39.7,18.16,0.0,1.35,0.93,0.08,0.0,0.0,48.847553,2.214244,120.7,17.54,183.37,17,0.87,19115100,220725,205.4471357149396
207.55,39.7,18.13,-1.0,1.35,0.93,0.08,0.0,0.0,48.847553,2.214244,120.7,17.19,185.93,17,0.87,19115100,220725,205.4471357149396
208.43,39.7,17.44,0.0,1.35,0.93,0.08,0.0,0.0,48.847469,2.214228,121.59,17.5,185.8,17,0.87,19115300,220725,214.8605995183351
209.46,39.7,16.48,0.0,1.35,0.93,0.08,0.0,0.0,48.847431,2.21422,121.64,17.5,185.8,17,0.87,19115400,220725,219.1263639611969
210.03,39.7,15.79,0.0,1.35,0.93,0.08,0.0,0.0,48.847431,2.21422,121.64,14.67,186.55,17,0.87,19115400,220725,219.1263639611969
210.59,39.7,15.51,0.0,1.35,0.93,0.08,0.0,0.0,48.847397,2.214213,121.7,14.67,186.55,17,0.87,19115500,220725,222.941532269907
211.48,39.7,11.37,-17.0,1.35,0.93,0.08,-0.84,-7.44,48.847359,2.21421,121.37,14.67,186.55,17,0.87,19115600,220725,227.17263799453562
212.42,39.7,12.31,0.0,1.37,0.93,0.08,0.0,0.0,48.847328,2.214208,120.8,14.67,186.55,17,0.87,19115700,220725,230.62278598526876
213.43,39.7,11.39,0.0,1.37,0.93,0.08,0.0,0.0,48.847298,2.214205,120.57,14.67,186.55,17,0.87,19115800,220725,233.96584898152688
214.52,39.7,10.93,0.0,1.37,0.93,0.08,0.0,0.0,48.847271,2.214203,120.74,14.67,186.55,17,0.87,19115900,220725,236.9716768031735
215.57,39.8,10.22,0.0,1.37,0.93,0.08,0.0,0.0,48.847244,2.214198,120.73,14.67,186.55,17,0.87,19120000,220725,239.99615092414962
216.44,39.7,9.86,0.0,1.37,0.93,0.08,0.0,0.0,48.847221,2.214192,121.12,14.67,186.55,17,0.87,19120100,220725,242.5910459447948
217.01,39.7,9.58,0.0,1.37,0.93,0.08,0.0,0.0,48.847221,2.214192,121.12,9.56,186.47,17,0.87,19120100,220725,242.5910459447948
217.57,39.7,9.3,0.0,1.37,0.93,0.09,0.0,0.0,48.847195,2.214188,121.35,9.56,186.47,17,0.87,19120200,220725,245.49689273857197
218.46,39.7,9.03,0.0,1.37,0.93,0.09,0.0,0.0,48.847172,2.214185,121.36,9.56,186.47,17,0.87,19120300,220725,248.06378011535193
219.02,39.7,8.51,0.0,1.37,0.93,0.09,0.0,0.0,48.847172,2.214185,121.36,8.37,182.2,17,0.87,19120300,220725,248.06378011535193
219.58,39.7,8.14,-15.0,1.37,0.93,0.09,0.0,-0.01,48.847153,2.214182,121.53,8.37,182.2,17,0.87,19120400,220725,250.18785791122647
220.53,39.8,6.87,-16.0,1.38,0.93,0.09,-0.53,-4.12,48.847134,2.214176,121.06,8.37,182.2,17,0.87,19120500,220725,252.34569861067354
221.44,39.8,5.81,-25.0,1.38,0.93,0.09,-0.58,-6.02,48.847118,2.21417,121.01,8.37,182.2,17,0.87,19120600,220725,254.17818978040006
222.0,39.7,5.4,0.0,1.38,0.93,0.09,0.0,0.0,48.847118,2.21417,121.01,5.43,193.27,17,0.87,19120600,220725,254.17818978040006
222.57,39.7,5.14,0.0,1.38,0.93,0.09,0.0,0.0,48.847107,2.214165,120.94,5.43,193.27,17,0.87,19120700,220725,255.45488197724538
223.43,39.7,5.74,0.0,1.38,0.93,0.09,0.0,0.0,48.847095,2.21416,120.93,5.43,193.27,17,0.87,19120800,220725,256.83847230456115
224.42,39.8,6.39,0.0,1.38,0.93,0.09,0.0,0.0,48.84708,2.214153,121.05,5.43,193.27,17,0.87,19120900,220725,258.5832755719225
224.99,39.7,6.32,0.0,1.38,0.93,0.09,0.0,0.0,48.84708,2.214153,121.05,6.26,191.46,17,0.87,19120900,220725,258.5832755719225
225.55,39.8,6.1,0.0,1.38,0.93,0.09,0.0,0.0,48.847065,2.21415,121.08,6.26,191.46,17,0.87,19121000,220725,260.2655835882331
226.46,39.8,6.34,0.0,1.38,0.93,0.09,0.0,0.0,48.84705,2.214146,121.27,6.26,191.46,17,0.87,19121100,220725,261.95899479633175
227.57,39.7,4.5,0.0,1.38,0.93,0.09,0.0,0.0,48.847038,2.21414,121.49,6.26,191.46,17,0.87,19121200,220725,263.3637088634144
228.43,39.7,6.55,0.0,1.38,0.93,0.09,0.0,0.0,48.847023,2.214136,121.88,6.26,191.46,17,0.87,19121300,220725,265.05712009949264
229.49,39.7,8.46,0.0,1.38,0.93,0.09,0.0,0.0,48.847008,2.214129,122.47,6.26,191.46,17,0.87,19121400,220725,266.8019235823858
230.05,39.7,9.94,0.0,1.38,0.93,0.09,0.0,0.0,48.847008,2.214129,122.47,6.15,195.49,17,0.87,19121400,220725,266.8019235823858
230.61,39.4,11.64,83.0,1.38,0.94,0.09,4.44,13.63,48.846985,2.214127,123.12,6.15,195.49,17,0.87,19121500,220725,269.3635907736512
231.42,39.2,14.18,86.0,1.38,0.98,0.09,5.47,14.31,48.846954,2.214125,123.91,6.15,195.49,17,0.87,19121600,220725,272.8137388100419
232.47,39.5,16.91,0.0,1.38,1.01,0.09,0.0,0.0,48.846912,2.214119,125.24,6.15,195.49,17,0.87,19121700,220725,277.50451778913157
233.03,39.5,18.13,0.0,1.38,1.01,0.09,0.0,0.0,48.846912,2.214119,125.24,15.74,190.59,17,0.87,19121700,220725,277.50451778913157
233.59,39.5,18.82,0.0,1.38,1.01,0.09,0.0,0.0,48.84687,2.21411,125.41,15.74,190.59,17,0.87,19121800,220725,282.2209104929604
234.42,39.5,19.86,0.0,1.38,1.01,0.09,0.0,0.0,48.846828,2.214101,125.4,15.74,190.59,17,0.87,19121900,220725,286.9373032739177
235.51,39.5,20.27,0.0,1.38,1.01,0.09,0.0,0.0,48.846783,2.214088,125.43,15.74,190.59,17,0.87,19122000,220725,292.0306954972088
236.58,39.5,20.83,0.0,1.38,1.01,0.09,0.0,0.0,48.846737,2.214073,125.49,15.74,190.59,17,0.87,19122100,220725,297.262105610125
237.45,39.5,21.47,0.0,1.38,1.01,0.09,0.0,0.0,48.846687,2.214055,125.57,15.74,190.59,17,0.87,19122200,220725,302.9757426988798
238.01,39.5,21.47,0.0,1.38,1.01,0.09,0.0,0.0,48.846687,2.214055,125.57,19.91,193.25,17,0.87,19122200,220725,302.9757426988798
238.58,39.5,21.85,0.0,1.38,1.01,0.09,0.0,0.0,48.846642,2.214038,125.17,19.91,193.25,17,0.87,19122300,220725,308.1318259912987
239.14,39.5,22.02,0.0,1.38,1.01,0.09,0.0,0.0,48.846642,2.214038,125.17,20.56,193.15,17,0.87,19122300,220725,308.1318259912987
239.7,39.5,22.39,0.0,1.38,1.01,0.09,0.0,0.0,48.846588,2.214022,125.46,20.56,193.15,17,0.87,19122400,220725,314.2494316805529
240.43,39.5,22.98,0.0,1.38,1.01,0.09,0.0,0.0,48.846535,2.214003,125.65,20.56,193.15,17,0.87,19122500,220725,320.30454113725375
241.5,39.5,23.5,0.0,1.38,1.01,0.09,0.0,0.0,48.846481,2.213979,126.13,20.56,193.15,17,0.87,19122600,220725,326.5606238211295
242.06,39.5,23.94,0.0,1.38,1.01,0.09,0.0,0.0,48.846481,2.213979,126.13,22.09,196.11,17,0.87,19122600,220725,326.5606238211295
242.62,39.4,23.9,0.0,1.38,1.01,0.09,0.0,0.0,48.846428,2.213949,126.52,22.09,196.11,17,0.87,19122700,220725,332.84954130536244
243.45,39.5,24.38,0.0,1.38,1.01,0.09,0.0,0.0,48.846371,2.213919,127.39,22.09,196.11,17,0.87,19122800,220725,339.5570587957538
244.46,39.5,24.96,0.0,1.38,1.01,0.1,0.0,0.0,48.84631,2.213893,127.86,22.09,196.11,17,0.87,19122900,220725,346.6017251178866
245.02,39.5,25.12,0.0,1.38,1.01,0.1,0.0,0.0,48.84631,2.213893,127.86,23.65,198.18,17,0.87,19122900,220725,346.6017251178866
245.59,39.5,25.41,0.0,1.38,1.01,0.1,0.0,0.0,48.846252,2.213867,128.28,23.65,198.18,17,0.87,19123000,220725,353.3258066857294
246.47,39.5,25.98,0.0,1.38,1.01,0.1,0.0,0.0,48.846195,2.213838,128.5,23.65,198.18,17,0.87,19123100,220725,360.009735244682
247.04,39.5,26.26,0.0,1.38,1.01,0.1,0.0,0.0,48.846195,2.213838,128.5,24.5,200.61,17,0.87,19123100,220725,360.009735244682
247.61,39.5,26.51,0.0,1.38,1.01,0.1,0.0,0.0,48.846138,2.213804,128.29,24.5,200.61,16,0.93,19123200,220725,366.81867250909863
248.45,39.5,27.09,0.0,1.38,1.01,0.1,0.0,0.0,48.846081,2.213766,128.18,24.5,200.61,17,0.87,19123300,220725,373.7399284725101
249.5,39.5,26.99,0.0,1.38,1.01,0.1,0.0,0.0,48.846024,2.213725,127.64,24.5,200.61,17,0.87,19123400,220725,380.75226474930133
250.45,40.1,25.4,-67.0,1.45,1.01,0.1,-8.99,-22.17,48.845966,2.213684,127.54,24.5,200.61,17,0.87,19123500,220725,387.86526528165155
251.52,40.4,23.08,-81.0,1.54,1.01,0.1,-7.73,-21.59,48.845913,2.213649,127.41,24.5,200.61,17,0.87,19123600,220725,394.2910617290131
252.43,40.5,21.0,-79.0,1.61,1.01,0.1,-6.82,-21.45,48.845863,2.213617,127.22,24.5,200.61,17,0.87,19123700,220725,400.3238060551551
253.48,40.7,18.61,-81.0,1.69,1.01,0.1,-5.96,-22.73,48.845825,2.21358,126.09,24.5,200.61,17,0.87,19123800,220725,405.3422400114771
254.55,40.8,16.21,-79.0,1.75,1.01,0.1,-4.77,-21.86,48.845791,2.213548,124.95,24.5,200.61,17,0.87,19123900,220725,409.7893049630712
255.46,40.8,14.14,-81.0,1.8,1.01,0.1,-3.89,-22.45,48.845757,2.213521,124.38,24.5,200.61,17,0.87,19124000,220725,414.05506948691766
256.03,40.7,13.4,0.0,1.81,1.01,0.1,0.0,0.0,48.845757,2.213521,124.38,12.96,216.43,17,0.87,19124000,220725,414.05506948691766
256.59,40.7,13.75,0.0,1.81,1.01,0.1,0.0,0.0,48.84573,2.213499,123.89,12.96,216.43,17,0.87,19124100,220725,417.461721607847
257.15,40.7,14.44,0.0,1.81,1.01,0.1,0.0,0.0,48.84573,2.213499,123.89,12.2,213.43,17,0.87,19124100,220725,417.461721607847
257.71,40.7,15.22,0.0,1.81,1.01,0.1,0.0,0.0,48.845703,2.213475,123.56,12.2,213.43,17,0.86,19124200,220725,420.9399278022697
258.46,40.7,16.9,0.0,1.81,1.01,0.1,0.0,0.0,48.845676,2.213442,123.19,12.2,213.43,17,0.87,19124300,220725,424.7928371650964
259.02,40.7,17.23,0.0,1.81,1.01,0.1,0.0,0.0,48.845676,2.213442,123.19,15.7,214.11,17,0.87,19124300,220725,424.7928371650964
259.59,40.7,17.79,0.0,1.81,1.01,0.1,0.0,0.0,48.845642,2.213407,123.08,15.7,214.11,17,0.87,19124400,220725,429.359315700804
260.56,40.7,19.09,0.0,1.81,1.01,0.1,0.0,0.0,48.845608,2.21337,122.69,15.7,214.11,18,0.83,19124500,220725,434.0094578179045
261.57,40.7,20.82,0.0,1.81,1.01,0.11,0.0,0.0,48.845573,2.21334,119.95,15.7,214.11,18,0.83,19124600,220725,438.4777438063308
262.43,40.7,21.87,0.0,1.81,1.01,0.11,0.0,0.0,48.845535,2.213303,118.0,15.7,214.11,18,0.83,19124700,220725,443.49618622175905
263.46,40.7,22.44,0.0,1.81,1.01,0.11,0.0,0.0,48.84549,2.213262,117.36,15.7,214.11,18,0.99,19124800,220725,449.33049309113596
264.02,40.7,23.44,0.0,1.81,1.01,0.11,0.0,0.0,48.84549,2.213262,117.36,20.32,213.88,18,0.99,19124800,220725,449.33049309113596
264.59,40.6,23.94,0.0,1.81,1.01,0.11,0.0,0.0,48.845436,2.213221,118.37,20.32,213.88,18,0.83,19124900,220725,456.04285155684994
265.56,40.7,24.75,0.0,1.81,1.01,0.11,0.0,0.0,48.845394,2.213167,117.56,20.32,213.88,18,0.83,19125000,220725,462.1604720312927
266.42,40.6,26.0,0.0,1.81,1.01,0.11,0.0,0.0,48.845352,2.213107,116.67,20.32,213.88,18,0.83,19125100,220725,468.5704645918481
267.45,40.7,27.08,0.0,1.81,1.01,0.11,0.0,0.0,48.84531,2.213047,115.09,20.32,213.88,18,0.83,19125200,220725,474.9804596746487
268.02,40.7,27.71,0.0,1.81,1.01,0.11,0.0,0.0,48.84531,2.213047,115.09,24.52,220.81,18,0.83,19125200,220725,474.9804596746487
268.58,40.7,28.15,0.0,1.81,1.01,0.11,0.0,0.0,48.845264,2.212981,113.91,24.52,220.81,18,0.83,19125300,220725,482.01527081641154
269.45,40.7,28.71,0.0,1.81,1.01,0.11,0.0,0.0,48.845219,2.212917,112.83,24.52,220.81,18,0.83,19125400,220725,488.86882440729545
270.01,40.6,29.07,0.0,1.81,1.01,0.11,0.0,0.0,48.845219,2.212917,112.83,26.35,223.0,18,0.83,19125400,220725,488.86882440729545
270.57,40.7,28.89,0.0,1.81,1.01,0.11,0.0,0.0,48.845161,2.212859,113.62,26.35,223.0,18,0.83,19125500,220725,496.5894006204391
271.46,40.6,28.78,0.0,1.81,1.01,0.11,0.0,0.0,48.845108,2.212792,113.23,26.35,223.0,18,0.83,19125600,220725,504.25551932337004
272.49,40.6,28.39,0.0,1.81,1.01,0.11,0.0,0.0,48.845058,2.212725,113.01,26.35,223.0,18,0.83,19125700,220725,511.66826868499237
273.52,40.9,27.45,0.0,1.85,1.01,0.11,-2.63,-4.8,48.845005,2.212659,113.32,26.35,223.0,18,0.83,19125800,220725,519.2878010743648
274.55,40.8,27.06,0.0,1.85,1.01,0.11,0.0,0.0,48.844959,2.212592,113.24,26.35,223.0,18,0.83,19125900,220725,526.373071313243
275.44,40.7,27.54,0.0,1.85,1.01,0.12,0.0,0.0,48.844917,2.212522,113.84,26.35,223.0,18,0.83,19130000,220725,533.3048624891424
276.51,41.4,27.33,-90.0,1.88,1.01,0.12,-10.06,-24.92,48.844875,2.212448,114.1,26.35,223.0,18,0.83,19130100,220725,540.4556812589086
277.44,40.9,26.01,0.0,1.91,1.01,0.12,0.0,0.0,48.844833,2.212373,114.27,26.35,223.0,18,0.83,19130200,220725,547.6620772556587
278.47,40.9,26.8,0.0,1.91,1.01,0.12,0.0,0.0,48.844799,2.212301,114.41,26.35,223.0,18,0.83,19130300,220725,554.1469179223757
279.03,40.9,27.32,0.0,1.91,1.01,0.12,0.0,0.0,48.844799,2.212301,114.41,24.78,233.48,18,0.83,19130300,220725,554.1469179223757
279.59,40.9,27.86,0.0,1.91,1.01,0.12,0.0,0.0,48.844761,2.212226,114.97,24.78,233.48,18,0.83,19130400,220725,561.0733638028712
280.44,40.9,28.22,0.0,1.91,1.01,0.12,0.0,0.0,48.844719,2.212145,114.64,24.78,233.48,18,0.83,19130500,220725,568.6195231163703
281.0,40.9,28.39,0.0,1.91,1.01,0.12,0.0,0.0,48.844719,2.212145,114.64,26.65,234.19,18,0.83,19130500,220725,568.6195231163703
281.57,40.9,28.37,0.0,1.91,1.01,0.12,0.0,0.0,48.844685,2.212062,114.66,26.65,234.19,18,0.83,19130600,220725,575.7737876367019
282.45,40.9,28.57,0.0,1.91,1.01,0.12,0.0,0.0,48.84465,2.211973,114.21,26.65,234.19,18,0.83,19130700,220725,583.3608174270056
283.52,40.9,29.1,0.0,1.91,1.01,0.12,0.0,0.0,48.84462,2.211882,114.1,26.65,234.19,18,0.83,19130800,220725,590.8088015495938
284.43,40.9,29.61,0.0,1.91,1.01,0.12,0.0,0.0,48.844593,2.211787,113.29,26.65,234.19,18,0.83,19130900,220725,598.3812734110311
285.44,41.6,29.1,-90.0,1.93,1.01,0.12,-10.9,-24.62,48.84457,2.21169,111.69,26.65,234.19,18,0.83,19131000,220725,605.9261943917058
286.53,41.7,25.32,-58.0,2.05,1.01,0.12,-7.15,-17.15,48.844551,2.211596,110.68,26.65,234.19,18,0.83,19131100,220725,613.1220444450419
287.44,41.4,24.51,0.0,2.07,1.01,0.12,0.0,0.0,48.844536,2.211508,109.94,26.65,234.19,18,0.83,19131200,220725,619.7741933095327
288.45,41.4,24.14,0.0,2.07,1.01,0.13,0.0,0.0,48.844524,2.211425,109.57,26.65,234.19,18,0.83,19131300,220725,625.9928001289345
289.01,41.8,23.38,-56.0,2.1,1.01,0.13,-5.77,-14.48,48.844524,2.211425,109.57,21.98,254.53,18,0.83,19131300,220725,625.9928001289345
289.58,41.9,22.12,-90.0,2.13,1.01,0.13,-7.64,-24.94,48.844513,2.211344,109.65,21.98,254.53,18,0.83,19131400,220725,632.0450944901487
290.55,42.1,18.92,-90.0,2.21,1.01,0.13,-5.96,-24.96,48.844498,2.211274,111.22,21.98,254.53,18,0.83,19131500,220725,637.4322557460824
291.43,42.0,12.25,-90.0,2.25,1.01,0.13,-2.82,-24.99,48.844494,2.211215,111.09,21.98,254.53,18,0.83,19131600,220725,641.7726032922722
292.0,42.0,9.53,-90.0,2.27,1.01,0.13,-1.69,-24.97,48.844494,2.211215,111.09,13.24,263.71,18,0.83,19131600,220725,641.7726032922722
292.6,41.9,8.87,0.0,2.27,1.01,0.13,0.0,0.0,48.844494,2.211173,110.99,13.24,263.71,18,0.83,19131700,220725,644.8460764731287
293.53,41.9,8.97,0.0,2.27,1.01,0.13,0.0,0.0,48.844494,2.211141,110.71,13.24,263.71,18,0.83,19131800,220725,647.1877703252017
294.44,41.9,9.12,0.0,2.27,1.01,0.13,0.0,0.0,48.844494,2.211108,110.56,13.24,263.71,18,0.83,19131900,220725,649.60264211015
295.47,41.5,11.07,88.0,2.27,1.04,0.13,4.48,14.67,48.844498,2.21107,110.51,13.24,263.71,18,0.83,19132000,220725,652.4187498154987
296.03,41.4,12.98,88.0,2.27,1.07,0.13,4.96,14.75,48.844498,2.21107,110.51,9.52,270.44,18,0.83,19132000,220725,652.4187498154987
296.6,41.2,14.96,88.0,2.27,1.1,0.13,5.58,14.68,48.844498,2.211025,110.41,9.52,270.44,18,0.83,19132100,220725,655.7117565319626
297.44,41.0,18.2,88.0,2.27,1.16,0.13,6.61,14.55,48.844494,2.210968,110.86,9.52,270.44,18,0.83,19132200,220725,659.9065455175574
298.47,40.9,21.89,12.0,2.27,1.24,0.13,3.59,7.35,48.844486,2.210901,111.27,9.52,270.44,18,0.83,19132300,220725,664.8895124099436
299.06,41.1,23.1,0.0,2.27,1.24,0.13,0.0,0.0,48.844486,2.210901,111.27,19.5,263.19,18,0.83,19132300,220725,664.8895124099436
299.62,41.2,23.2,0.0,2.27,1.24,0.13,0.0,0.0,48.844482,2.210828,111.78,19.5,263.19,18,0.83,19132400,220725,670.2499870091409
